,MXWO0EN Index,MXWO0MT Index,MXWO0IN Index,MXWO0CD Index,MXWO0CS Index,MXWO0HC Index,MXWO0FN Index,MXWO0IT Index,MXWO0TC Index,MXWO0UT Index,MXWO0RE Index,MSDUBE,MSDUAS,MSDUSW,MSDUFI,MSDUSG,MSDUNE,MSDUSZ,MSDUAT,MSDUFR,MSDUUK,MSDUNZ,MSDUJN,MSDUSP,MSDUCA,MXUS,MXIL,MSDUSPT,MSDUIT,MSDUHK,MSDUIE,MSDUDE,MSDUNO,MSDUGR,VOW3 GY Equity
15/08/2002,0.027093349,0.009462798,0.009160719,0.029438627,0.002607031,0.006965854,0.01516258,0.012273887,0.008255981,0.006920443,0.008760799,0.033658733,0.019056181,0.01304909,0.036174623,0.001205053,0.037988362,0.019593162,-0.007476553,0.031284456,0.029536866,0.006013414,0.002266479,-0.00747835,0.000964518,0.011217348,0.012418631,-0.0074799,-0.007475559,0.022028824,0.015156009,0.011763848,0.010265302,0.013625133,0.013865303
16/08/2002,-0.001517725,-0.006614545,-0.00159708,0.001242493,-0.002514273,-0.006118547,0.000191374,0.020215386,0.026620915,-0.0067727,0.002756493,0.00220219,0.005639873,-0.007886347,0.028360311,-0.003998594,0.014956127,-0.002560304,0.014879307,0.004831441,0.003741598,0.002251477,-0.000234848,0.042566175,0.00096891,-0.001120666,0.001658031,-0.002763904,0.036632548,0.006298095,-0.001606653,-0.006668584,-0.001394277,0.010104501,0.002678022
19/08/2002,0.006066115,0.008078521,0.016643464,0.020889557,0.00508613,0.005923332,0.022434052,0.028671742,0.035151708,0.012479058,-0.007293656,0.027501567,-0.002362508,0.014305686,0.038960638,0.005487585,0.028419091,0.015396227,-0.028961846,0.024897113,0.015219799,0.005522937,-0.026356948,0.036020809,0.012015296,0.02352012,0.023333027,0.001458975,0.021167142,-0.006886111,-0.012206476,0.015526334,-0.00751701,0.031554585,0.03551193
20/08/2002,-0.021270441,-0.007657246,-0.009476605,-0.002841488,-0.012772548,-0.017354709,-0.01218939,-0.015077793,-0.020498522,-0.008939753,0.004095418,-0.024135538,0.016618643,0.009771893,-0.001003798,0.001397735,-0.014625044,-0.030330465,-0.014987141,-0.01669224,-0.015091607,0.003250652,-0.002352983,-0.016875594,-0.005276705,-0.014226944,-0.008431154,-0.002678533,-0.010371694,0.018392847,-0.015289317,0.00760642,0.001893577,-0.018669781,-0.021842931
21/08/2002,0.004186234,0.014530125,0.011271535,0.015462493,0.004037394,0.011652295,0.009144214,0.024056427,0.014927476,0.015338844,0.004078714,0.014529217,-0.007709723,0.041854825,0.019367781,0.002803576,0.006354494,0.025254123,0.016174205,0.018768046,0.002449279,-0.013220154,0.00698981,0.014197088,0.010557092,0.013131115,0.012872017,0.012116613,0.011802528,0.008217602,0.012384695,0.022406395,0.006871305,0.030853724,0.021552874
22/08/2002,0.020242379,0.016468054,0.009148786,0.012068312,-0.000200528,0.018951173,0.010710638,0.016738824,0.010149918,0.007078397,-0.000660284,0.028826929,0.007276676,0.037681508,0.025970782,0.001106815,0.027149167,-0.004753131,0.001777235,0.021568779,0.011240633,0.008157314,0.005709774,0.014869202,0.015523148,0.013998518,-0.010528544,0.0232495,0.002093968,0.002325051,-0.002238406,-0.022981452,0.00686102,0.001415641,-0.022739255
23/08/2002,-0.014672705,-0.005938381,-0.014994127,-0.017553642,-0.010928493,-0.017271335,-0.016887964,-0.030981738,-0.018932604,-0.01260247,-0.003197533,0.000728169,0.000956332,-0.03725973,-0.019362708,-0.007502867,-0.013068885,-0.003905845,-0.001394892,-0.017896335,-0.011529879,0.000563805,0.004101759,-0.013792998,-0.021308387,-0.023486106,-0.002241468,-0.002038862,-0.00856744,-0.008330585,-0.007858767,-0.004950581,-0.004514979,-0.019406607,-0.00089071
26/08/2002,0.004381019,0.006652704,0.002589654,0.003348292,-0.001600365,0.005717233,0.005485012,0.000992611,0.007080972,0.00943061,0.003417676,-0.006955328,-0.00388918,-0.011403002,-0.023707958,-0.013055191,-0.027684695,-0.011558031,-0.001350441,-0.017106003,0.001839228,0.000822281,0.018964404,-0.010523807,0.012178313,0.007729518,0.007519596,-0.00631485,-0.003622831,-0.002437254,0.005366727,-0.007723095,-0.006038841,-0.011653051,-0.012463735
27/08/2002,0.016150886,0.008532302,0.002022018,-0.005093845,0.004875232,-0.013712454,0.005139834,-0.027095873,0.002187387,0.001731352,0.00142975,0.043567456,0.010513106,0.011205704,0.025321684,0.000493975,0.04375532,0.021313058,0.02524277,0.036680367,0.017138278,0.014566592,-0.008064265,0.037270229,-0.007586194,-0.01468863,-0.007213646,0.020742754,0.032250554,-0.011611196,0.004391747,0.014739893,0.008812415,0.024803919,0.013057629
28/08/2002,-0.035607659,-0.022916604,-0.019261869,-0.019678996,-0.013155782,-0.016486079,-0.023872277,-0.032792969,-0.033073103,-0.013789318,-0.006726606,-0.042919007,-0.009602549,-0.011492266,-0.037590359,-0.002767852,-0.043589705,-0.041440838,-0.01738455,-0.041206761,-0.035487682,0.002651667,-0.012138664,-0.036219613,-0.013825951,-0.018539138,-0.018109354,-0.009485323,-0.03318794,-0.007404033,-0.012652781,0.011258317,-0.015408151,-0.042699332,-0.037289432
29/08/2002,-0.014332432,-0.008835357,-0.014635813,-0.000411269,-0.008516857,-0.005350131,-0.007503172,0.008178694,0.00075254,-0.00821842,-0.009002561,-0.027550211,-0.002737409,-0.007908577,-0.010316162,-0.011647594,-0.02630678,-0.021238699,-0.005705913,-0.021330781,-0.007952886,-0.000868134,-0.014997844,-0.01298704,-0.00295972,-0.000220166,-0.005727094,0.000856028,-0.022318282,-0.008164152,-0.009425923,-0.000459023,-0.019103939,-0.003321556,-0.01074996
30/08/2002,0.009985645,0.00707452,0.001392112,-0.002058885,0.010398194,0.00075705,0.003692593,-0.018235926,-0.012362968,0,0.003121171,0.008299234,-0.004589941,-0.00603019,-0.005571767,-0.003258021,0.012115576,0.013644937,0.017167483,0.008909243,0.001599804,-0.002233666,-0.000926205,0.006690734,0.005266473,-0.002320483,-0.00702125,0.001233837,0.005923325,-0.002647087,0.006218802,-0.001608242,0.007353886,0.010623562,0.01839331
04/09/2002,-0.054737876,-0.037604769,-0.032998516,-0.029703083,-0.015007483,-0.017212304,-0.041576144,-0.031809718,-0.04411717,-0.020846496,0.064747181,-0.025648367,-0.019720801,-0.048556512,-0.047005853,-0.024085741,-0.05290282,-0.034210868,0.00235808,-0.04710422,-0.036100014,-0.000345239,-0.055804227,-0.032325891,-0.017003357,-0.026149434,-0.018575071,-0.02378226,-0.025201241,-0.004640418,-0.045497059,-0.021022383,-0.037152979,-0.064593059,-0.05982415
05/09/2002,0.000518741,-0.013546672,-0.016064117,-0.011674392,0.003775499,-0.005468397,-0.009582568,-0.026652305,-0.012548556,-0.007097048,0.046472597,-0.013435298,0.001316919,-0.006846203,0.024303365,-0.00795406,-0.013532721,0.00075559,-0.009007619,-0.00940919,-0.00273121,-0.003157707,0.017296677,-0.015519496,-0.010506953,-0.016494525,-0.004832743,-0.009193966,-0.008104614,-0.01129111,-0.012037004,-0.004490159,-0.019611214,-0.023514819,-0.019207408
09/09/2002,0.016488076,0.014622519,0.014625268,0.028516896,0.008912987,0.007173558,0.018987397,0.036650364,0.010157799,-0.003795647,-0.121624302,0.001008498,0.014959006,0.012197108,0.039319702,-0.019433644,-0.001901638,0.006223174,-0.002168503,0.010391064,0.007130381,-0.010994114,0.000593213,-0.000466176,0.01084811,0.026661229,0.026557754,-0.005935411,-0.005548325,-0.002410382,0.010063235,-0.009993783,0.000274705,0.010681242,0.013085405
10/09/2002,0.020359968,0.011120731,0.007173632,0.015467785,0.005708635,0.006804441,0.002934096,0.01528822,0.01713951,-0.007328277,-0.098610717,0.017924988,-0.002806495,0.002623236,-0.005562965,0.014623836,0.021307501,0.007835123,-0.004672573,0.02238159,0.023209962,-0.000685448,-0.002808133,0.01875172,0.001548106,0.007267799,0.007519618,-0.000965141,0.020448698,0.01485266,0.00994465,0.001760205,-0.003922807,0.010792878,0.03163539
12/09/2002,-0.025696814,-0.005010404,-0.014278244,-0.015328616,-0.012890871,-0.014300603,-0.023666783,-0.02942395,-0.00445435,-0.018559147,0.073096805,0.002430108,0.018721864,0.006021326,0.021039536,-0.012813417,-0.020579115,-0.010896236,-0.011571483,-0.012706899,-0.020582489,0.024488931,0.005683708,-0.00511286,-0.013996366,-0.025695846,-0.006262415,-0.000660897,-0.014071663,0.004392392,-0.004706777,-0.007172947,0.01133456,-0.018328743,-0.005999161
13/09/2002,-0.001704518,-0.009880867,-0.021127976,-0.000974591,0.00192636,-0.001420693,-0.007343259,-0.004339467,-0.015881753,0.005293489,0.014658989,-0.024116091,-0.005052457,-0.011276674,-0.010438427,-0.008175609,-0.022578689,-0.019491405,-0.004945638,-0.024025376,-0.014667609,-0.00527745,-0.019655744,-0.016187768,-0.003767999,0.002713413,0.001673816,-0.009529721,-0.012971464,-0.023150632,-0.014273407,-0.003561577,-0.013483917,-0.015912753,-0.022407737
16/09/2002,0.007868773,-0.004760368,0.003080907,-0.001952036,0.003527751,0.001665881,-0.004716357,-0.018028949,-0.002671655,-0.008577051,-0.011548925,-0.016628131,-0.004355736,0.000206439,-0.030855197,0.003979518,-0.010368005,-0.009548319,-0.011924016,-0.010623977,-0.001679073,-0.008858119,-0.009500063,-0.017645055,0.003180696,0.001701129,-0.007975696,-0.02020035,-0.004190275,-0.020104566,9.34E-06,-0.01827768,-0.010567731,-0.019843572,0.00130149
17/09/2002,-0.029483504,-0.007511057,-0.008030187,-0.003075205,-0.017041153,-0.015080693,-0.013335766,-0.010646105,-0.007518832,-0.017856206,0.002526994,-0.011124533,0.007798959,-0.013383342,8.05E-05,0.01346655,-0.018567139,-0.014964602,-0.001050593,-0.011107867,-0.011698434,0.001235833,0.023331192,-0.002858862,-0.017067026,-0.020167288,0.017131935,-0.031086865,-0.0127285,0.01993429,0.015312958,-0.004313079,-0.005712172,-0.011974976,-0.019271455
18/09/2002,-0.013110398,-0.015304455,-0.011226262,-0.007165468,-0.002101993,-0.002570729,-0.020674469,-0.016045287,-0.016304709,0.004613068,-0.015375137,-0.046875604,-0.012614898,-0.029117595,-0.042935188,-0.018849629,-0.035704838,-0.006295816,-0.007089122,-0.025959336,-0.030680734,-0.002231639,0.003509722,-0.022743321,-0.019468367,-0.004664182,-0.02347378,-0.030146972,-0.020891233,-0.019675169,-0.026359733,-0.030110254,-0.022398573,-0.042249438,-0.043772443
19/09/2002,-0.014872305,-0.009587587,-0.016186494,-0.015775215,-0.014031803,-0.02572703,-0.020474875,-0.034992493,-0.019364367,-0.011011042,0.002094729,-0.012810007,-0.005095456,-0.007730917,0.000267504,0.009655225,-0.011796275,-0.010438133,-0.001009791,-0.017903684,-0.010534623,0.001327521,0.020895774,-0.009371113,-0.011721275,-0.031333961,-0.018190101,-0.00517937,-0.01105021,-0.002271727,-0.009038549,-0.0054429,-0.027684741,-0.02945694,-0.026850784
20/09/2002,0.002024941,0.003578221,0.000509814,-0.003443826,-0.004238967,0.004879534,-0.005984182,-0.005636453,0.003624708,-0.013407842,-0.003493657,-0.008425613,-0.012522353,-0.006132025,0.00522682,-0.019631595,-0.009562147,0.002303393,-0.014659749,-0.012288334,0.012327639,-0.005305533,-0.037021098,-0.013586498,0.00230119,0.00173307,-0.008675903,0.017330927,-0.013666528,-0.013274144,0.003101087,0.01084307,0.001245921,0.019178881,0.026850784
23/09/2002,-0.006567967,-0.02097979,-0.015279234,-0.024886681,-0.007071493,-0.012427046,-0.018655668,-0.03216967,-0.024511722,-0.025030123,-0.013624829,-0.042108414,-0.014289475,-0.040701946,-0.027568636,-0.005713372,-0.032924788,-0.035996798,-0.002156045,-0.030815049,-0.02775255,-0.012843178,-0.004169164,-0.034209599,-0.027167464,-0.013347188,-0.017137627,-0.037235176,-0.047385786,-0.008135603,-0.027949603,-0.01399932,-0.006170992,-0.048556074,-0.060310818
24/09/2002,-0.018297979,-0.027269165,-0.020126137,-0.016792132,-0.014988093,-0.003890632,-0.018996197,-0.013682456,-0.026005511,-0.017663846,-0.010819914,-0.029730243,-0.00322781,-0.0105765,-0.02507401,-0.030332962,-0.005873691,-0.001399365,-0.022433178,-0.022733123,-0.021115925,-0.007102226,-0.011268317,-0.038712184,-0.002282263,-0.017860618,-0.007116676,-0.030457588,-0.002398845,-0.00695976,-0.028306089,-0.034849212,-0.031779077,-0.017931485,-0.064143773
25/09/2002,0.009325068,0.01060307,0.017016117,0.011028428,0.008695477,0.025939488,0.015857436,0.035837896,0.004381488,0.012145898,0.002268793,0.026813737,-0.01467094,0.003250384,0.034068833,-0.029849973,0.011813785,0.014244296,0.015569253,0.013933723,0.009401892,-0.002089412,-0.012460066,0.008496949,0.022087154,0.024766396,0.006562506,0.020729829,0.013425223,-0.00029655,-0.001432784,-0.009179511,0.011279444,0.028452748,0.021189042
26/09/2002,0.046330402,0.017121935,0.011228098,0.027194658,0.020514375,0.027676403,0.033606149,-0.006293173,0.021053409,0.030385429,0.01913821,0.039473224,-0.000859219,0.032140042,0.072161369,0.010854968,0.059586681,0.047675336,0.002126528,0.059568411,0.038533121,0.011552987,0.018649162,0.045001013,0.005406804,0.017577494,0.004424786,0.00712575,0.027900362,0.017454472,0.02980724,0.0022537,0.022015787,0.016637069,0.056037801
27/09/2002,-0.006268993,-0.006630111,-0.025475773,-0.015407282,-0.01983093,-0.025606695,-0.015575224,-0.014087317,-0.0216365,-0.011451131,0.004902543,-0.006999886,0.005817926,-0.012065898,0.002597705,0.016132112,-0.006529062,0.00088718,-0.004142405,-0.00381211,0.010954433,-0.005790618,0.020066263,-0.012971453,-0.014971588,-0.033554651,-0.009983444,-0.030080734,-0.005050917,0.003635215,-0.014168311,0.021520977,-0.002297847,-0.033347616,0.010078655
30/09/2002,-0.028717425,-0.018287547,-0.011386327,-0.028828148,-0.006370774,-0.00714265,-0.016390874,-0.037139049,-0.035622645,0.001315357,-0.016672924,-0.031280094,-0.01528367,-0.055354323,-0.050373317,-0.01588034,-0.046089795,-0.0047154,0.015518528,-0.044265972,-0.035230548,0.011167139,-0.005978779,-0.027108136,0.006769584,-0.014438381,-0.024717697,-0.025868342,-0.026829379,-0.026185859,-0.034182708,-0.018747691,-0.003321519,-0.039104486,-0.047211725
01/10/2002,0.034187676,0.017713922,0.023295125,0.010199578,0.013075052,0.025904976,0.02551603,0.036378742,0.032702082,0.012085726,0.115280367,0.014083964,0.005010043,0.012290673,0.012972887,-0.004231921,0.029074748,-0.018927659,-0.01449474,0.014109613,0.01696371,0.003117944,-0.026569847,-0.014643677,0.007566414,0.040112553,0.004446732,0.002721337,0.003447008,2.36E-05,0.002635938,-0.030331818,-0.000704346,0.028021739,0.010830769
04/10/2002,-0.018016891,-0.035033943,-0.056599949,-0.03060845,-0.005411894,-0.017715836,-0.076818096,-0.06543166,0.043777552,-0.028486326,0.011226053,-0.026296179,0.009343389,-0.019642826,-0.018327041,0.015124569,0.000849959,-0.011155685,-0.02206148,-0.025285395,0.001712045,0.009446366,-0.018064833,0.022208226,-0.052285007,-0.057854516,-0.003304658,0.029206649,-0.008645921,-0.019870868,-0.005592348,0.019460923,0.030001658,-0.053030264,-0.049004515
07/10/2002,-0.004066151,-0.02405697,-0.028768916,-0.035074834,-0.007555892,-0.008376038,-0.024625736,-0.017024433,-0.025518822,-0.010072269,0.030616733,-0.006613885,-0.012065156,-0.050141278,-0.011276608,0.002040119,-0.015287288,-0.023201356,-0.035142236,-0.008469427,-0.009552281,0.011947716,-0.044986927,-0.005913548,-0.016061507,-0.019327268,-0.025783265,-0.004261454,-0.000477621,-0.009662846,-0.028276772,0.003084821,-0.01070687,-0.016251678,0
09/10/2002,-0.032481935,-0.019546999,-0.023800407,-0.018334383,-0.009456394,0.006162548,-0.008214278,-0.010492114,-0.00460565,-0.065720255,-0.101847743,-0.038206008,-0.01261223,-0.024818068,-0.003844863,-0.00183312,-0.025768026,-0.025777375,-0.005932163,-0.023032301,-0.015471065,0.00792098,-0.013164017,-0.013821399,-0.020997605,-0.011401009,-0.00811435,0.018413663,-0.024012172,0.008403563,-0.034459831,-0.027988848,-0.006475785,-0.021126568,-0.085230015
10/10/2002,0.022335326,0.017719179,0.026064772,0.017218222,0.005839172,0.011858342,0.039585525,0.042027257,0.031523269,0.025263752,-0.099452739,0.025959175,-0.010573416,0.035886985,0.022939498,-0.017754874,0.027057765,0.01976756,-0.00156343,0.034101612,0.011112251,-0.010555439,-0.008524876,0.014178916,0.023123503,0.034977396,0.018136576,-0.008172791,0.025692868,-0.018529134,0.009684066,-0.005662402,-0.001520597,0.04593329,0.036210817
14/10/2002,0.029265778,0.037817119,0.038546294,0.040796468,0.027346953,0.038079258,0.048188436,0.060554715,0.034078593,0.007700423,0.011687406,0.059465101,0.0242448,0.054989999,0.053678107,0.014379365,0.03681985,0.041840362,0.009739681,0.043573015,0.037417099,0.017111105,0.010174158,0.027351313,0.031877593,0.046208212,0.010267149,0.015231915,0.018630158,0.006489236,0.054767909,0.044447009,0.047544189,0.044803293,0.092416851
15/10/2002,0.038309268,0.039378793,0.047934832,0.051055864,0.014943393,0.024648894,0.067478881,0.070949547,0.046974335,0.012474174,0.025360615,0.056622839,0.013674698,0.076367837,0.069807753,0.039119371,0.063390095,0.046004158,0.010643698,0.057999394,0.047144554,-0.001554184,0.028258478,0.051481557,0.042928399,0.047186105,0.020110886,0.016811904,0.050092549,0.038700609,0.035527751,0.040843191,0.022714978,0.062704591,0.061774941
16/10/2002,-0.016494705,-0.006797353,-0.016602774,-0.010534114,-0.018228709,-0.006040448,-0.012258755,-0.060932996,-0.021366107,-0.021053409,-0.001312571,-0.002894766,0.001994304,-0.023588199,-0.039803841,0.013892651,-0.023619552,-0.013582083,0.005866526,-0.007383612,-0.018564205,-0.004691841,0.009128532,-0.003963303,-0.009817624,-0.02492085,-0.018047139,-0.003804518,-0.014388683,0.008391731,-0.015632259,-0.008415555,-0.019042974,-0.01366823,-0.004202206
17/10/2002,0.018397365,0.020589128,0.028588225,0.01256959,0.000344333,0.011003543,0.025378037,0.045158987,0.022654269,0.008579235,0.012459372,0.000584973,0.00288045,0.003903802,0.07059095,0.025708766,0.023567225,0.001790789,0.015655238,0.024972487,0.025268553,0.002208937,-1.20E-05,0.017456092,0.026489291,0.022690735,0.029121697,-0.006639441,0.008820586,0.01621146,0.014913913,-0.001601043,0.000598463,0.040801551,0.036926097
18/10/2002,-0.002035982,0.00033402,-0.002693863,0.008676844,0.000928601,-0.001888968,-0.00060016,0.021245109,0.002828129,-0.003317911,0.000825131,-0.000476709,0.007240892,0.019972803,0.005692881,-0.009415834,0.004189993,-0.006087204,-0.003123467,-0.006729095,-0.010774244,0.007853635,0.007442229,-0.003879543,0.008202284,0.005734904,-0.034749691,-0.013846419,-0.007572518,0.004509043,0.018968523,0.011474715,-0.018308125,-0.003024734,0.011461249
21/10/2002,-0.004400059,0.007651826,0.01845423,0.014863787,0.01623317,-0.004072173,0.009078719,0.019580342,0.006908048,0.034216353,-0.002950029,0.001175553,-0.001876243,0.019171507,-0.006379473,0.000554955,-0.000590493,-0.007579635,0.008415914,0.002614455,-0.000994624,0.010453512,-0.004838944,0.007211491,0.011633086,0.016832051,0.005971538,-0.005656698,0.010874345,-0.005560644,0.004594475,-0.006780187,0.009057542,0.037413355,0.031364058
22/10/2002,-0.032282973,-0.016822098,-0.016272925,-0.007261369,-0.007348911,-0.009263912,-0.006514598,-0.020130339,0.022438859,-0.010877062,-0.008902664,0.012342795,0.004798322,-0.017243977,0.020908391,-0.000881178,-0.01079591,-0.001973404,0.010283741,-0.008186069,-0.003294842,0.0113312,-0.032425287,0.005679441,-0.014930755,-0.010146682,-0.001833601,0.001046725,-0.003343216,-0.000126152,0.00858875,0.005181498,-0.013544505,-0.034561723,-0.060926906
23/10/2002,-0.005945321,-0.011411908,0.001280902,0.005983776,-0.007075078,-0.013528955,-0.013855257,0.021353124,-0.010022635,0.00545332,0.008429851,-0.031097901,0.009265042,-0.030341614,-0.03741993,0.008245601,-0.037375957,-0.021677595,-0.008619312,-0.044495694,-0.02597396,0.003748713,0.010593108,-0.029514616,0.006665473,0.006390943,0.00674481,-0.03670028,-0.02499311,0.024952451,-0.011079858,-0.031319915,-0.007588467,-0.046861634,-0.065622592
24/10/2002,0.006636645,-0.006955955,-0.009905529,-0.003842601,-0.005361244,-0.008358711,-0.001422016,-0.009991757,0.01920498,0.008461719,0.004129556,0.000942879,0.003700033,0.033579823,0.040654076,-0.004544774,0.020980353,0.023800399,0.001003247,0.024863061,0.022410177,-0.005292187,-0.008164544,0.028937348,0.002752904,-0.015504187,0.010314628,0.019051039,0.021170426,3.92E-05,0.021169257,-0.004617891,0.003004711,0.021573465,-0.025387221
25/10/2002,-0.006139849,0.005249955,0.008111807,0.013033192,0.00250701,0.016648133,0.011447807,0.029071215,0.000493949,0.005210534,0.00680594,-0.00483267,-0.008838908,-0.000467521,-0.009028702,0.014269551,-0.013946259,0.013194986,-0.00256152,-0.002023782,-0.007197751,-0.001331015,0.016402627,0.009538055,0.00732671,0.016932078,0.004051322,0.033248652,-0.001913051,0.003024031,-0.003421752,0.007611223,-0.001072573,0.007651464,0.029790314
28/10/2002,-0.003283422,0.002955219,-0.005013831,-0.003948672,-0.012199785,-0.005770212,0.007263492,0.003043525,0.028479471,0.008679741,0.002569495,0.017850139,0.017498402,0.03452087,0.033512409,0.000897983,0.025566439,-0.002322559,0.022816262,0.024018045,0.009296894,0.00451539,0.002567144,0.019552775,0.008560309,-0.008106491,-0.020193539,0.027749973,0.011655731,0.014492726,0.020104784,0.03681248,0.005092595,0.035270467,0.021765393
29/10/2002,-0.043591423,-0.014979412,-0.01036413,-0.014374402,0.001907462,-0.015211347,-0.018452599,-0.020467354,-0.036660997,-0.011701906,-0.009493186,-0.029123342,-0.011547205,-0.038226207,-0.053183887,-0.01470718,-0.051770412,-0.02713799,-0.003654942,-0.048305485,-0.035014178,-0.008605375,5.09E-05,-0.024602102,-0.024120461,-0.009793548,-0.004939984,-0.025592198,-0.030153382,-0.021981533,-0.020662702,-0.045069274,-0.022699284,-0.05201967,-0.062955111
30/10/2002,0.030651777,0.007689256,0.005843034,-0.003590152,0.008874822,0.010166564,0.011956175,0.029341958,0.028951973,0.016013687,-0.003302669,0.015015666,-0.010820538,0.037221396,0.016631572,0.004892743,0.037463738,0.025379463,-0.003082905,0.038485737,0.015365407,-0.004987973,0.006363256,0.004951151,0.003988822,0.010608359,0.043715421,0.020696483,0.028742218,-0.005862707,-0.003564657,0.016015552,0.005774139,0.028102646,0.010257678
31/10/2002,0.007743791,0.007744031,0.001681651,0.001437608,0.001425096,-0.001771704,0.003953835,0.007601557,-0.006307639,-0.000331016,-0.000354505,0.017646596,0.019379593,0.02598048,0.031790946,0.005720249,0.031743211,0.021018725,0.030475091,0.031332791,0.014158449,0.011895325,-0.006484103,0.023857051,-0.014163757,-0.005115531,-0.010305371,0.023709972,0.016044874,-0.010443818,0.048242029,0.003894359,0.026797515,0.019128295,0.049114692
01/11/2002,0.015507269,0.004075631,0.0120762,0.010858801,0.004390443,0.002150947,0.002923421,0.020122991,0.017609911,0.007092813,0.107049197,0.001792704,-0.008935171,-0.009577468,-0.025593728,-0.026568008,-0.00392181,-0.005346139,0.00619129,-0.005709788,-0.011064209,0.02066417,0.007003445,0.00619125,0.015660993,0.017317845,0.011297052,0.006193572,-0.007748764,-0.007019805,0.012087451,0.008371483,-0.001220424,0.009148008,0.019281426
04/11/2002,-0.006233632,0.015248642,0.014830109,0.007644431,-0.007113192,0.00680189,0.022216163,0.041696612,0.034777941,0.022589731,0.021015799,0.024295753,0.021411499,0.040875574,0.060779187,0.000932771,0.030802378,0.023562843,-0.005623745,0.030359244,0.028021085,0.007109134,-0.001797364,0.037772546,0.019224877,0.008975854,0.023832675,0.020895361,0.039089828,0.035116206,0.038003181,0.020015303,0.029947973,0.046013895,0.029952322
06/11/2002,0.004258908,0.022880769,0.017337509,0.014976835,3.05E-05,0.02614285,0.005693789,0.014691106,-0.011380915,0.004809243,0.060031134,0.010150145,0.010602346,0.006062081,-0.019532183,0.012411914,-0.004970509,-0.000911482,0.012855158,-0.003221057,-0.006455812,-0.035687778,0.023620024,-0.005776501,0.003733398,0.017506172,0.023593018,-0.005717538,-0.003811887,-0.000974882,-0.030626056,0.007501337,-0.001440771,-0.004595162,-0.045651007
07/11/2002,-0.012231048,-0.008299709,-0.012818295,-0.018508661,9.39E-05,-0.003062039,-0.024109593,-0.034939692,-0.008916061,-0.019214283,-0.057538662,-0.00417705,-0.005324398,-0.018145051,-0.011832332,-0.014826907,-0.024834977,-0.010971837,0.011819185,-0.019279351,0.007211853,-0.010636474,0.002321,-0.02368793,-0.007591324,-0.023646284,-0.014706925,0.015240538,-0.014248059,0.009351252,0.006621197,-0.004317273,0.007663918,-0.0321145,-0.05079528
11/11/2002,0.00040012,-0.027009144,-0.037908949,-0.030753968,-0.009273345,-0.018321879,-0.025223794,-0.052390597,-0.034771516,-0.015443054,-0.125958674,-0.013490286,-0.033007993,-0.00095175,-0.047235929,-0.014649911,-0.014632562,-0.019213542,-0.005913323,-0.014227747,-0.010255099,-0.004988051,-0.033480416,-0.007182026,-0.026043779,-0.030755804,-0.01850311,0.006115505,-0.01480097,-0.027601182,-0.008394279,0.003844336,-0.010585201,-0.030554646,0.012389205
12/11/2002,0.003793177,0.01176023,0.004542807,0.010597472,-0.013394718,0.007964203,0.006075903,0.026244051,0.032648123,-0.00647789,0.007267644,-0.004260056,0.006568196,0.03514399,0.022816319,1.63E-05,0.000745188,0.013053342,0.00448701,0.001954997,0.016618818,0.00622392,-0.003556912,0.011506698,0.005296234,0.007925969,-0.011246502,-0.005812787,0.011624005,0.002778003,0.018149979,-0.003145464,-0.005760471,0.021510407,0.025755041
13/11/2002,-0.017589277,-0.010184185,-0.002333723,-0.000433307,0.002457145,-0.010967209,-0.00776301,0.012286844,-0.012357572,-0.00183471,-0.011630087,-0.007148724,-0.006678758,0.007276562,0.020460135,-0.009515326,-0.009280452,-0.007563796,0.003320554,-0.011573016,-0.014196301,0.01092528,-0.006063515,-0.003556754,-0.00794838,-0.001074925,0.000548878,-0.004391785,-0.004007435,-0.000914787,-0.00193384,-0.007820862,0.002422903,-0.016563208,0
14/11/2002,0.015195261,0.014517285,0.007113785,0.01704546,0.008559835,0.010099207,0.020314404,0.039526331,0.017540151,0.011453358,0.008588793,0.026311787,0.00199494,0.021937915,0.043221875,0.000128891,0.018133467,0.016859874,-0.007545986,0.029252344,0.001077862,0.002927755,-0.01617894,0.020980373,0.014873583,0.024364809,0.022999495,0.012661223,0.021773078,0.016217193,-0.011258519,0.001075519,-0.00315092,0.031865806,0.009068292
15/11/2002,0.009344004,0.004314405,0.002059998,0.014522638,0.007626155,0.007785025,0.011012073,0.000372578,0.013999295,0.006744001,0.00467509,0.009583064,0.015327305,-0.00973123,0.000918696,0.018750235,0.012120295,0.019508058,-0.000495448,0.007927145,0.008856402,-0.004236534,0.020806272,1.61E-05,0.010575088,0.00589112,0.008330711,0.023258812,0.001415013,0.019706874,0.005611847,-0.0048223,0.006573348,0.004145355,0.01146289
18/11/2002,0.007393202,-0.002874201,-0.007228636,-0.009564067,-0.007194818,-0.003329021,-0.006567339,-0.005977974,0.004392563,-0.001804907,-0.004323699,0.014114391,-9.88E-05,0.024474942,0.026680552,-0.013483522,0.014986672,0.000729173,-0.000320199,0.016573838,0.007902397,0.002644554,-0.023344619,0.018787111,0.000203603,-0.010110261,0.015618722,0.013652176,0.018064083,-0.009687945,0.011112548,0.016124688,0.011149791,0.009443442,0.013810506
